g_wood_io1 g_wood_io2 g_wood_io3 g_wood_io4 g_wood_io5 g_wood_io6 g_wood_io7 g_wood_io8 g_wood_io9 g_wood_io10 g_wood_io11 g_wood_io12 g_wood_io13 retran_r_io1 retran_r_io2 retran_r_io3 retran_r_io4 retran_r_io5 retran_r_io6 retran_r_io7 retran_r_io8 retran_r_io9 retran_r_io10 retran_r_io11 retran_r_io12 retran_r_io13 hw_sw_io1 hw_sw_io2 hw_sw_io3 hw_sw_io4 hw_sw_io5 hw_sw_io6 hw_sw_io7 hw_sw_io8 hw_sw_io9 hw_sw_io10 hw_sw_io11 hw_sw_io12 hw_sw_io13 knl_io1 knl_io2 knl_io3 knl_io4 knl_io5 knl_io6 knl_io7 knl_io8 knl_io9 knl_io10 knl_io11 knl_io12 knl_io13 a_wl_io1 a_wl_io2 a_wl_io3 a_wl_io4 a_wl_io5 a_wl_io6 a_wl_io7 a_wl_io8 a_wl_io9 a_wl_io10 a_wl_io11 a_wl_io12 a_wl_io13 kaps_roth1 kaps_roth2 kaps_roth3 kaps_roth4 n_inorg_turnover sorp g_root_io retran_l_io l_vg_soil
2.550380e-03 1.576338e-02 3.557744e-02 8.179460e-03 9.263867e-04 1.813590e-01 2.655276e-01 2.804728e-01 4.793650e-01 3.657303e-01 1.807451e-01 1.736023e-02 7.798319e-02 9.607032e-01 9.978435e-01 5.625417e-01 9.418466e-01 9.583389e-01 8.995942e-01 8.743618e-01 6.250837e-01 3.633920e-01 2.768478e-01 8.876939e-01 4.987697e-01 6.168420e-03 5.513056e-01 1.902340e-01 5.216743e-01 5.107258e-01 9.754316e-01 4.222444e-01 6.906005e-01 1.811680e-01 5.235374e-01 4.542040e-02 5.154776e-01 4.658182e-01 2.759762e-01 4.574080e-01 4.888380e-01 2.205742e-01 1.085317e-01 4.260639e-01 4.905449e-01 2.044298e-01 1.828759e-01 1.826137e-01 4.212993e-01 2.285969e-01 2.986632e-01 4.048997e-01 4.268881e-01 1.497517e+00 9.648288e-01 1.173500e+00 4.890634e-01 6.583167e-03 9.332606e-03 6.389353e-03 8.056163e-03 9.787494e-03 8.666696e-03 1.589353e-01 1.392790e-01 2.222239e-07 6.513500e-09 5.478568e-09 3.775391e-10 6.413115e-01 1.480807e+01 1.700975e+00 1.399796e+00 8.428385e-01
1.612593e-02 2.070805e-02 4.347625e-02 1.367426e-02 1.841569e-02 3.343381e-01 2.738868e-01 5.343166e-02 4.151360e-02 2.724415e-01 4.704102e-01 2.902232e-02 2.957869e-02 9.017687e-01 4.444661e-01 5.370642e-01 5.613722e-01 2.969401e-01 6.971415e-01 1.290089e-01 9.546216e-01 3.485804e-01 6.594818e-01 9.884496e-01 9.843686e-02 8.394802e-01 2.115612e-02 8.284930e-01 7.128271e-01 2.481486e-01 1.822695e-01 1.551727e-01 7.368665e-01 2.093556e-02 6.639205e-02 2.488205e-01 8.377108e-01 6.381547e-01 1.111110e-01 1.647959e-01 2.071060e-01 3.597978e-01 3.546233e-01 4.154203e-01 1.294978e-01 4.082779e-01 1.607474e-01 1.992117e-01 2.074818e-01 3.803895e-01 4.027063e-01 4.587868e-01 6.913051e-01 7.166188e-01 4.063357e-01 1.106323e+00 8.405851e-01 3.604537e-03 2.733069e-03 2.629470e-03 3.463980e-03 6.329462e-03 9.002901e-03 3.553645e-01 1.509434e-01 1.932728e-07 2.614917e-09 1.537593e-08 3.134590e-10 9.176033e+00 4.449572e+00 5.754467e-01 1.580884e+00 3.557474e-01
4.742354e-02 4.033382e-03 5.296657e-03 1.886407e-03 3.090017e-02 4.316420e-01 4.331426e-01 4.383787e-01 4.154462e-01 4.634364e-01 2.708318e-01 1.177374e-02 5.827212e-02 6.034059e-01 7.957750e-01 8.028952e-01 3.980414e-01 7.654757e-01 6.343763e-01 8.125554e-01 8.433686e-01 6.246388e-01 1.317009e-01 5.405543e-01 5.546647e-01 8.829218e-01 1.460357e-01 6.544546e-01 7.687159e-01 9.787932e-01 1.473527e-01 2.193074e-01 8.993626e-01 6.797571e-01 1.412125e-01 6.045265e-02 2.110027e-01 7.518543e-02 6.667961e-01 1.963260e-01 4.008606e-01 3.664268e-01 1.455651e-01 1.853463e-01 1.093942e-01 4.532188e-01 1.385721e-01 3.929228e-01 4.166074e-01 4.617665e-01 1.705908e-01 2.981377e-01 5.507622e-01 8.727185e-01 9.297563e-01 4.919351e-01 6.922275e-01 7.181983e-03 6.872748e-03 9.914604e-03 7.753261e-03 8.619076e-03 8.318773e-03 3.156794e-01 1.770487e-01 1.400818e-07 3.768283e-09 2.045974e-08 5.177629e-10 2.028105e+00 2.600155e+00 5.041952e-01 5.495989e-01 1.763587e-01
4.265126e-02 2.932275e-02 4.034269e-02 4.188912e-02 5.683145e-05 2.272887e-02 6.985297e-02 2.692384e-01 4.122065e-01 8.600202e-02 8.183974e-02 4.496047e-02 1.662234e-02 5.223860e-01 6.000840e-02 5.404714e-01 4.085829e-01 7.416409e-01 1.846362e-01 1.494396e-01 7.061926e-01 7.077420e-01 6.016080e-01 9.242913e-01 5.645408e-01 8.428057e-01 6.995762e-01 6.247071e-01 3.718852e-01 3.497353e-01 7.332462e-01 1.663346e-01 6.632544e-01 5.615077e-01 8.758966e-01 2.896649e-02 6.329261e-01 4.364694e-01 9.121506e-01 1.885242e-01 4.238995e-01 2.540531e-01 1.672181e-01 3.279515e-01 3.434883e-01 1.198620e-01 4.573979e-01 1.278074e-01 1.868205e-01 4.482888e-01 2.694353e-01 4.021389e-01 1.313043e+00 1.525532e+00 8.522260e-01 4.690003e-01 4.400080e-01 3.428526e-03 4.749145e-03 3.516848e-03 4.973950e-03 6.591259e-03 8.088872e-03 2.209802e-01 1.962092e-01 1.107178e-07 7.237576e-09 1.865329e-08 4.712271e-10 9.401068e+00 7.389338e+00 8.828010e-01 1.871872e+00 8.844904e-01
1.990859e-02 4.513446e-02 5.874752e-03 3.623869e-02 3.926325e-02 1.456095e-02 2.627449e-01 1.812189e-01 2.535670e-01 1.386143e-02 2.264301e-01 2.494852e-02 3.355105e-02 5.618759e-02 4.381270e-01 6.964308e-01 5.713297e-01 3.235267e-01 7.154415e-01 1.315927e-01 5.467980e-01 7.370102e-01 3.531264e-01 9.817238e-02 8.474109e-01 9.297027e-01 9.077469e-01 2.614433e-01 3.475297e-01 4.094241e-01 5.549790e-02 7.175572e-02 1.546515e-01 5.720762e-01 2.717849e-01 7.895335e-01 2.353590e-01 1.716780e-01 9.544884e-01 1.686541e-01 1.618975e-01 2.797912e-01 1.941564e-01 4.041491e-01 3.634270e-01 4.302493e-01 2.882916e-01 4.281984e-01 1.747381e-01 1.273185e-01 3.921977e-01 4.712979e-01 1.399962e+00 1.408200e+00 1.049702e+00 5.383965e-01 3.621630e-01 8.988452e-03 3.532793e-03 4.101711e-03 3.744207e-03 6.289981e-03 6.066478e-03 3.714741e-01 7.725295e-02 2.237670e-07 4.153230e-09 2.093247e-08 2.197865e-10 2.568683e+00 1.572022e+01 1.412894e+00 1.283510e+00 9.090633e-01
2.707460e-02 1.425223e-02 2.940329e-02 6.130972e-03 3.176496e-02 2.696205e-01 1.424492e-01 1.468809e-02 4.616625e-01 8.372053e-04 4.164333e-01 8.518789e-02 2.717843e-02 4.567744e-01 2.260533e-01 8.987023e-02 1.575671e-01 8.892367e-01 2.247136e-01 6.756444e-01 2.109382e-01 5.155625e-01 6.141832e-01 9.737837e-01 7.959084e-01 6.668836e-01 8.293737e-01 9.009910e-01 3.216079e-02 8.384718e-01 7.517397e-01 9.593480e-01 9.088865e-01 1.551580e-01 5.792100e-01 3.907830e-01 3.953130e-01 8.243330e-01 9.060294e-01 4.018120e-01 3.487391e-01 4.605626e-01 2.680315e-01 1.921961e-01 1.695423e-01 3.309663e-01 1.865984e-01 3.300976e-01 2.152850e-01 1.306166e-01 1.256877e-01 4.303766e-01 4.787074e-01 5.108292e-01 1.556576e+00 7.996220e-01 3.902021e-01 3.050238e-03 6.940434e-03 5.900051e-03 3.615700e-03 3.971503e-03 4.146900e-03 3.686617e-01 1.204481e-01 3.199122e-07 5.246080e-09 5.998239e-09 2.537215e-10 6.065038e+00 7.683068e+00 1.136657e+00 1.038039e+00 8.018929e-01
8.601380e-03 3.922456e-02 2.507416e-03 3.811437e-02 4.982541e-02 3.743684e-01 1.276320e-01 1.850414e-01 8.399806e-02 1.026327e-01 7.413428e-02 9.330811e-02 3.291053e-03 1.859494e-01 6.999571e-01 8.350247e-01 6.343475e-02 9.886337e-01 2.705061e-01 3.195882e-01 5.659993e-01 6.836991e-01 7.266579e-01 2.777675e-01 2.239372e-03 6.975202e-01 3.293130e-01 7.573218e-01 6.775026e-01 3.976857e-01 2.865828e-01 2.736888e-01 6.001656e-01 4.515656e-01 2.353379e-01 6.904240e-01 1.444310e-01 9.789898e-01 2.118295e-01 4.696696e-01 3.660645e-01 4.956945e-01 4.433430e-01 3.349877e-01 2.106495e-01 1.611135e-01 3.384428e-01 2.466057e-01 3.265805e-01 3.687953e-01 4.955843e-01 4.654139e-01 1.265588e+00 1.457146e+00 7.467889e-01 5.694695e-01 5.263067e-01 6.899791e-03 4.338484e-03 9.534243e-03 2.920639e-03 8.215438e-03 8.262525e-03 2.364681e-01 1.889038e-01 2.198428e-07 4.848470e-09 1.668089e-08 4.664856e-10 1.591669e+00 4.377909e-01 6.702492e-01 7.786214e-01 3.776398e-01
4.563374e-02 7.116994e-03 2.298605e-02 7.817690e-03 3.302896e-02 8.069578e-03 1.209558e-01 2.231981e-01 1.276871e-01 2.052333e-01 1.630007e-01 5.173115e-02 7.232721e-02 3.580489e-01 1.519932e-01 2.496721e-01 8.104937e-02 1.764281e-01 2.955393e-01 9.532973e-01 1.751556e-01 3.112138e-01 7.474360e-01 2.673385e-01 2.654374e-01 8.727088e-01 8.982218e-01 2.249697e-01 6.872024e-01 7.676885e-01 4.361994e-01 6.137096e-02 1.456776e-01 1.079221e-01 4.924594e-01 9.112178e-01 9.991439e-01 9.867606e-01 9.901772e-01 2.930837e-01 4.040981e-01 4.037676e-01 3.954043e-01 4.929814e-01 2.469654e-01 1.429532e-01 4.306976e-01 1.117091e-01 1.031108e-01 3.762315e-01 1.426366e-01 1.745248e-01 1.499802e+00 5.844081e-01 1.301729e+00 9.873746e-01 9.996230e-01 6.287237e-03 5.125739e-03 9.781570e-03 3.124951e-03 4.406028e-03 9.826540e-03 2.792286e-01 9.232998e-02 2.408194e-07 2.854603e-09 1.838089e-08 2.906433e-10 2.236318e+00 1.363618e+01 5.610337e-01 6.115323e-01 6.701732e-01
4.425852e-02 2.393124e-02 1.053924e-02 3.428823e-02 1.938359e-02 1.162853e-01 1.725313e-01 4.428738e-01 5.465574e-02 4.470236e-01 3.234141e-01 5.747974e-02 4.149632e-02 1.278941e-01 9.188210e-01 5.719548e-01 4.418709e-01 1.306249e-01 1.988239e-01 3.842212e-01 7.588748e-01 7.261735e-01 5.684461e-01 6.450500e-01 7.712279e-01 7.034533e-01 1.373375e-01 8.868665e-01 2.009900e-01 9.161698e-02 1.276143e-01 8.658466e-01 6.383988e-02 5.352810e-01 8.194198e-02 3.261036e-02 9.358326e-01 6.672780e-02 2.208337e-01 2.758811e-01 3.426610e-01 1.023073e-01 3.564908e-01 2.462033e-01 4.199361e-01 2.831474e-01 2.278106e-01 3.887687e-01 4.263435e-01 1.021748e-01 2.553499e-01 4.443640e-01 9.113288e-01 1.597382e+00 1.412895e+00 1.127726e+00 1.121286e+00 8.343755e-03 7.540327e-03 7.225571e-03 2.712097e-03 3.923952e-03 5.540538e-03 3.847877e-01 1.853355e-01 1.834812e-07 9.051019e-09 1.632029e-08 3.561890e-10 8.560842e+00 1.497997e+00 6.166051e-01 8.092920e-01 5.349547e-01
2.632958e-02 4.169536e-02 1.613144e-02 1.155902e-02 1.221220e-02 9.498597e-02 1.558255e-01 1.583396e-02 8.816038e-02 4.921998e-01 1.029413e-01 7.879432e-02 3.697418e-02 9.470191e-02 6.601591e-01 5.245163e-01 9.121640e-01 8.363582e-01 9.504279e-01 8.457907e-01 9.922601e-01 2.394749e-01 1.661124e-01 4.480878e-01 9.286502e-01 7.811804e-02 2.730922e-01 5.927921e-01 9.900118e-01 4.560889e-04 7.815679e-01 3.764846e-02 5.297237e-01 6.956783e-01 1.072285e-01 5.450513e-03 5.231075e-01 7.593677e-01 5.434322e-01 1.342400e-01 2.119907e-01 1.564385e-01 3.233270e-01 4.858335e-01 2.885096e-01 1.766801e-01 1.160658e-01 4.832991e-01 4.697424e-01 4.922174e-01 4.368042e-01 1.373407e-01 1.468320e+00 5.677792e-01 9.038051e-01 1.108903e+00 1.126412e+00 6.784665e-03 9.505236e-03 8.853473e-03 7.156478e-03 4.715872e-03 9.767308e-03 1.699426e-01 2.282576e-01 1.319583e-07 2.926315e-09 1.888758e-08 6.384949e-10 2.747810e+00 1.330585e+01 1.111465e+00 1.805163e+00 9.857532e-01
6.923155e-03 6.522538e-03 2.849133e-02 4.051632e-02 2.273021e-02 1.715106e-01 5.438535e-03 7.773343e-02 1.633063e-03 4.965192e-02 3.962849e-01 7.610242e-02 6.624657e-02 7.551569e-02 3.204365e-01 2.723927e-01 6.737877e-01 2.438287e-01 3.295706e-01 7.598139e-02 5.812312e-01 3.415202e-02 4.038809e-01 7.588449e-01 9.765181e-01 6.622827e-02 8.876051e-01 2.321419e-01 6.917149e-03 6.117626e-02 6.063961e-01 9.301579e-01 1.399113e-01 7.325185e-01 9.246436e-01 8.405061e-01 3.212748e-01 4.073420e-01 2.380007e-01 1.027426e-01 1.352890e-01 2.822274e-01 4.087811e-01 4.960821e-01 3.723012e-01 1.356157e-01 2.163427e-01 3.453477e-01 2.765178e-01 1.451759e-01 4.444192e-01 1.860084e-01 1.504178e+00 6.237928e-01 1.152429e+00 7.420004e-01 1.080174e+00 7.031323e-03 4.906268e-03 3.054299e-03 5.070191e-03 8.097947e-03 3.110232e-03 2.570710e-01 2.534752e-01 1.486104e-07 5.220146e-09 2.037088e-08 6.427414e-10 7.735520e-01 1.656674e+01 9.670241e-01 9.052460e-01 9.918838e-01
4.220832e-02 1.503367e-02 2.713242e-02 4.749954e-02 1.576065e-02 1.019770e-01 6.047686e-02 4.664157e-01 1.377297e-01 1.150295e-01 1.088276e-01 2.628707e-02 7.842657e-02 6.133498e-01 1.950823e-01 9.096104e-01 8.142311e-01 1.043051e-01 7.980964e-01 2.694196e-02 5.202349e-02 2.113874e-01 9.907827e-01 6.621287e-01 7.832452e-02 6.734989e-01 4.133744e-01 3.749426e-01 1.514131e-01 4.724970e-02 7.139186e-01 8.550866e-02 9.436876e-01 9.771080e-01 5.109243e-01 9.422366e-01 9.861739e-01 5.707011e-01 3.406874e-01 4.969963e-01 1.454149e-01 2.581754e-01 4.067480e-01 1.141334e-01 4.497873e-01 3.167927e-01 4.154610e-01 1.122451e-01 4.117673e-01 2.521857e-01 2.901989e-01 4.167888e-01 1.488975e+00 1.606358e+00 1.183725e+00 1.242979e+00 1.190579e+00 6.170330e-03 5.848702e-03 5.306053e-03 7.391176e-03 8.853585e-03 9.371201e-03 3.752000e-01 1.490261e-01 8.555544e-08 8.416364e-09 1.354267e-08 1.966305e-10 5.799292e+00 1.934814e+01 7.526652e-01 1.529069e+00 3.452541e-01
2.342680e-02 3.236776e-02 2.304239e-03 5.069432e-03 2.713618e-02 8.688618e-02 4.992384e-01 2.003746e-01 4.080792e-01 7.045509e-03 3.005874e-01 2.065898e-02 8.822222e-02 5.962288e-01 9.607279e-01 4.886344e-01 8.508045e-01 4.507948e-01 5.402852e-01 1.398036e-02 6.362270e-01 1.731656e-01 3.853674e-03 1.134138e-01 1.774147e-01 2.113908e-01 6.675509e-02 2.014552e-01 3.630981e-01 8.690251e-01 4.414260e-01 8.045237e-01 3.310688e-01 5.100651e-02 9.514064e-01 7.653566e-01 2.951688e-01 7.156476e-01 1.624126e-01 3.040928e-01 3.117225e-01 2.262348e-01 4.927112e-01 1.911411e-01 3.160544e-01 1.102904e-01 1.970893e-01 2.061454e-01 3.021009e-01 4.473849e-01 3.033767e-01 1.356022e-01 1.077958e+00 9.581923e-01 1.358008e+00 1.277367e+00 4.123560e-01 5.685975e-03 5.712166e-03 3.785901e-03 4.750863e-03 9.756431e-03 3.998828e-03 3.375857e-01 2.201358e-01 1.547922e-07 9.513292e-09 1.947262e-08 5.388565e-10 8.432273e+00 1.589319e+01 5.366394e-01 6.353466e-01 1.352615e-01
2.562332e-02 4.010529e-02 8.061984e-03 2.647439e-02 3.123446e-02 4.019435e-01 2.315110e-01 4.517416e-01 2.362502e-02 4.874319e-01 4.480465e-01 7.509130e-02 9.582527e-02 5.617884e-01 8.141397e-01 1.210245e-02 9.904314e-01 9.224692e-01 1.229380e-01 8.864218e-01 9.692154e-01 6.940656e-01 5.989211e-01 3.222005e-01 3.967788e-01 5.543783e-01 5.904136e-01 3.116613e-01 9.438423e-01 2.596133e-01 9.314750e-01 2.254366e-01 5.019731e-01 1.365660e-01 4.846983e-01 3.350370e-01 3.042523e-01 7.346032e-01 7.779576e-01 4.145868e-01 4.794315e-01 3.759557e-01 1.065909e-01 1.250364e-01 1.575774e-01 3.343589e-01 4.362249e-01 1.357427e-01 3.564938e-01 4.722606e-01 1.482619e-01 1.179113e-01 8.447020e-01 1.000767e+00 1.081587e+00 8.337859e-01 9.325340e-01 9.948342e-03 2.575837e-03 8.676982e-03 5.709254e-03 3.676979e-03 8.386112e-03 1.875576e-01 1.577553e-01 1.815355e-07 5.350720e-09 1.132044e-08 5.368085e-10 8.747665e+00 5.194323e+00 1.933494e+00 1.473214e+00 2.885978e-01
4.426617e-03 1.040174e-02 1.361449e-02 1.148467e-02 4.123334e-02 4.206604e-01 3.984879e-01 1.355616e-01 4.913537e-01 6.766354e-02 4.775030e-01 4.668793e-02 9.292929e-02 8.543066e-01 5.557493e-02 3.484162e-01 7.494050e-01 7.563743e-02 8.413948e-01 7.667493e-01 2.096822e-01 7.479775e-01 8.880052e-02 5.028182e-01 2.610619e-02 8.077027e-01 7.967294e-01 5.644705e-01 8.355248e-01 6.026241e-01 6.776850e-01 2.524842e-01 3.211731e-01 6.277856e-01 9.430376e-01 1.293239e-01 7.481872e-01 9.908556e-01 1.880437e-01 1.094231e-01 3.688430e-01 2.433405e-01 2.462330e-01 1.718320e-01 4.647199e-01 3.449263e-01 3.876520e-01 4.764455e-01 2.557076e-01 1.340034e-01 1.313426e-01 2.248606e-01 4.685085e-01 1.029956e+00 7.150695e-01 1.479251e+00 1.287677e+00 5.113751e-03 3.555062e-03 5.511866e-03 4.666012e-03 4.950258e-03 7.919410e-03 3.547243e-01 1.624829e-01 9.444334e-08 3.880411e-09 1.980803e-08 4.022382e-10 4.567443e+00 1.870869e+01 1.174053e+00 1.574178e+00 6.401562e-01
1.474586e-02 2.040673e-02 2.694642e-02 2.815961e-02 1.421628e-03 4.456568e-01 3.945426e-02 3.340399e-02 3.386870e-01 4.147388e-02 3.825830e-01 4.075052e-02 9.421402e-02 1.627164e-01 2.117595e-01 1.039590e-01 4.833601e-01 3.515737e-01 7.653416e-01 6.585351e-01 9.231825e-01 9.586446e-01 2.268941e-01 3.817691e-01 5.340744e-01 7.191578e-01 3.593420e-01 1.547699e-01 5.708680e-01 2.026901e-01 1.139054e-02 8.597332e-01 7.243651e-01 1.454380e-01 3.964213e-02 8.699901e-02 9.772348e-02 8.571071e-01 3.360561e-02 4.506468e-01 3.374702e-01 4.371056e-01 4.839638e-01 3.233671e-01 1.524006e-01 3.419211e-01 2.568238e-01 2.244064e-01 4.546546e-01 2.661363e-01 3.728801e-01 3.739841e-01 8.894530e-01 4.318717e-01 1.190612e+00 6.227610e-01 1.029431e+00 7.680976e-03 7.093281e-03 8.920487e-03 6.854313e-03 9.878188e-03 3.885271e-03 1.344743e-01 2.595821e-01 2.351833e-07 5.404704e-09 1.207033e-08 1.835864e-10 4.329707e+00 1.270254e+01 1.952797e+00 7.180435e-01 9.382849e-01
2.365024e-02 4.145060e-02 2.051684e-02 2.304718e-02 4.300866e-02 2.230929e-01 1.092628e-01 2.161824e-02 1.015817e-01 1.759093e-01 4.025558e-01 8.777340e-02 9.658380e-02 8.614646e-01 6.464935e-01 7.904709e-02 1.150565e-01 1.170217e-01 6.643539e-01 9.196646e-01 4.716702e-01 7.578573e-01 9.442709e-01 4.931503e-01 8.581041e-01 6.210679e-01 1.533842e-01 4.746818e-01 8.557240e-02 7.801903e-01 4.507378e-01 8.424119e-01 3.598221e-01 6.832170e-01 3.708366e-01 6.218373e-01 5.312925e-02 9.480278e-02 5.517893e-01 2.394301e-01 3.779032e-01 4.732210e-01 3.646160e-01 1.107960e-01 3.015272e-01 3.617671e-01 2.996591e-01 4.411325e-01 4.477206e-01 2.111107e-01 3.893887e-01 3.324130e-01 1.424657e+00 1.365116e+00 3.991527e-01 1.583235e+00 5.722136e-01 2.884374e-03 8.920797e-03 2.960327e-03 5.936192e-03 6.478703e-03 4.469817e-03 1.083597e-01 1.134873e-01 2.296583e-07 4.078952e-09 8.444404e-09 5.711037e-10 1.477172e+00 1.953916e+01 6.247945e-01 1.402523e+00 8.697492e-03
4.494040e-02 1.802473e-02 4.839617e-02 4.455684e-02 4.648557e-02 1.688218e-02 4.687208e-01 4.922910e-02 2.297920e-01 7.887415e-02 3.685999e-01 1.653099e-03 5.618704e-02 6.234721e-01 7.802126e-02 8.727824e-01 4.817963e-02 9.647203e-01 5.044671e-01 7.968616e-01 8.276783e-01 4.276709e-01 6.798327e-01 8.975993e-01 2.490562e-01 6.083273e-01 6.862382e-01 9.599362e-01 1.787486e-01 4.960248e-01 5.207698e-01 6.775793e-01 5.421858e-01 4.842891e-01 3.857201e-01 6.351594e-01 6.779958e-01 4.480028e-01 7.268621e-01 2.577052e-01 3.720927e-01 1.549419e-01 3.025127e-01 2.920007e-01 1.631983e-01 2.559054e-01 1.275117e-01 4.877150e-01 1.431257e-01 4.909975e-01 3.584059e-01 2.958671e-01 6.702194e-01 7.424496e-01 7.530431e-01 1.040809e+00 9.910436e-01 9.386851e-03 7.921085e-03 9.969230e-03 6.424082e-03 9.482624e-03 3.686430e-03 1.736977e-01 1.629249e-01 1.953188e-07 9.596303e-09 5.453362e-09 5.746950e-10 6.667291e+00 1.978391e+01 1.227520e+00 1.702685e+00 8.077306e-02
3.488546e-02 3.711973e-02 4.290361e-02 2.785354e-02 4.853938e-02 4.172959e-02 7.516636e-02 1.325003e-01 2.401152e-01 4.579348e-01 3.887804e-01 4.550238e-02 8.791127e-02 4.634013e-01 3.751169e-01 1.395752e-01 2.923849e-01 5.041976e-01 4.497984e-02 7.525003e-01 7.698605e-01 9.105013e-01 3.001368e-01 9.982550e-01 7.167820e-01 4.965323e-01 9.415733e-02 6.440526e-02 7.362341e-01 5.914772e-01 7.047346e-01 2.521188e-02 7.979386e-01 5.427507e-01 7.901025e-01 6.659357e-01 3.417586e-01 8.045185e-01 8.476577e-01 4.479638e-01 1.259291e-01 1.998474e-01 1.592940e-01 4.693334e-01 3.999462e-01 3.935984e-01 1.409943e-01 2.568069e-01 1.356531e-01 2.503149e-01 3.476865e-01 2.855016e-01 5.334313e-01 1.502962e+00 1.340517e+00 1.333659e+00 6.285145e-01 2.501126e-03 9.848192e-03 5.966460e-03 3.785666e-03 6.123356e-03 9.512290e-03 1.425124e-01 2.336538e-01 2.784047e-07 8.739299e-09 1.917730e-08 3.389486e-10 7.287003e+00 1.467859e+01 1.596260e+00 1.350216e+00 1.163857e-01
2.873614e-02 4.621334e-02 2.210721e-02 1.635609e-02 1.582830e-03 1.133867e-01 4.554809e-02 3.922744e-01 4.830903e-01 2.806095e-01 7.750106e-02 8.957348e-04 7.490226e-02 7.451234e-01 6.124669e-01 2.090376e-01 3.639412e-01 5.199601e-01 8.362138e-03 9.883844e-01 9.124871e-01 8.259235e-01 4.536465e-01 7.764159e-01 4.133995e-01 1.235454e-01 7.138598e-01 6.759959e-01 9.519084e-01 7.587190e-01 1.550892e-01 3.249602e-01 9.864616e-01 4.215885e-02 2.991550e-01 9.034562e-01 9.567982e-01 3.459841e-01 3.210530e-01 3.410736e-01 2.211976e-01 1.174416e-01 1.191007e-01 1.230545e-01 3.654353e-01 4.332588e-01 3.260924e-01 4.701290e-01 3.793286e-01 2.057899e-01 4.065731e-01 3.294589e-01 1.285477e+00 1.164312e+00 1.023568e+00 9.081176e-01 1.166852e+00 8.196004e-03 9.229406e-03 3.573071e-03 7.646381e-03 7.185902e-03 2.654220e-03 3.419563e-01 2.486736e-01 1.725843e-07 2.647756e-09 1.655278e-08 6.228423e-10 8.711961e-01 8.502420e-01 8.593773e-01 1.916213e+00 6.902240e-01
2.521080e-02 6.140955e-03 1.564639e-02 2.441600e-02 3.975727e-02 1.657522e-01 1.920110e-01 3.031938e-01 1.602148e-02 4.752557e-01 3.588436e-01 4.139976e-03 2.631486e-02 4.404305e-01 3.077895e-01 1.283428e-01 8.708501e-01 3.847012e-01 8.529002e-01 4.172716e-01 5.776917e-01 2.732623e-01 1.239192e-01 3.457437e-02 9.571143e-01 7.609507e-01 7.833640e-01 9.110840e-01 8.453600e-01 1.826607e-01 3.098157e-01 8.144761e-01 5.645196e-02 9.479281e-01 9.858161e-01 4.856190e-01 3.715720e-01 4.579887e-02 8.282741e-01 1.508617e-01 3.460943e-01 3.862872e-01 2.238793e-01 2.914000e-01 3.323085e-01 2.607446e-01 2.845980e-01 1.396075e-01 2.217874e-01 2.384510e-01 4.910115e-01 3.494465e-01 9.511518e-01 1.088010e+00 5.256318e-01 1.450780e+00 1.108265e+00 3.900254e-03 9.976070e-03 2.725459e-03 8.527661e-03 3.274990e-03 8.845222e-03 2.137878e-01 7.154084e-02 3.051097e-07 2.531727e-09 6.527540e-09 4.765680e-10 3.064699e+00 1.614171e+00 1.640308e+00 6.029711e-01 8.596943e-01
4.068489e-02 3.075149e-02 4.270197e-03 1.045109e-02 3.420873e-03 4.421562e-01 4.393185e-01 2.731610e-01 3.634124e-01 3.220843e-01 4.032171e-02 6.725660e-02 1.154348e-03 5.433420e-01 8.602568e-01 1.914047e-01 2.149834e-01 8.923218e-01 9.891464e-01 8.627196e-01 8.938277e-02 9.260278e-01 2.639000e-01 2.543171e-01 1.269866e-01 7.804530e-01 3.442771e-02 2.937702e-01 4.137548e-02 1.394858e-01 6.608972e-01 4.701062e-02 4.702535e-01 3.894319e-01 9.672044e-01 5.548237e-01 6.096299e-01 1.001722e-01 5.001300e-01 1.606276e-01 2.488437e-01 4.785545e-01 1.740175e-01 3.717542e-01 4.985114e-01 4.646138e-01 2.314749e-01 1.233176e-01 3.069322e-01 1.972060e-01 3.376769e-01 1.514068e-01 1.277612e+00 1.284858e+00 8.232880e-01 6.132600e-01 8.009008e-01 5.387060e-03 4.038179e-03 2.716156e-03 2.846593e-03 3.420686e-03 4.691040e-03 2.921500e-01 2.169923e-01 1.124414e-07 5.942528e-09 1.039369e-08 6.304986e-10 3.216444e+00 5.999592e+00 1.614989e+00 1.502245e+00 1.964016e-01
